scenario,status,objective,gen_cost,shed_cost,total_demand_MW,served_load_MW,total_shed_MW,shed_pct,shed_level1_MW,shed_level2_MW,shed_level3_MW,n_gen_fault,n_line_fault_direct,n_transformer_fault,n_branch_outage_total,n_thermal_off,failed_generators,failed_lines_direct,failed_transformers,failed_transformer_buses,outaged_branches_total,thermal_unit_on
1702,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1703,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1704,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1705,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1706,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1707,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1708,optimal,1421105.0200076625,248686.61939763324,1172418.4006100292,6754.5684,5582.149999912271,1172.4184000877294,17.357413984996132,2.9548047475535493e-08,6.409181553006159e-08,1172.4183999940894,1,0,0,0,0,G7,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1709,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1710,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1711,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1712,optimal,1942005.9141787183,176450.01352167473,1765555.9006570436,6754.5684,4989.012499876619,1765.555900123381,26.138693038083392,2.9752059733918543e-08,6.64735338223288e-08,1765.5559000271553,1,0,0,0,1,G10,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=0
1713,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1714,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1715,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1716,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1717,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1718,optimal,1942005.9141787183,176450.01352167473,1765555.9006570436,6754.5684,4989.012499876619,1765.555900123381,26.138693038083392,2.9752059733918543e-08,6.64735338223288e-08,1765.5559000271553,1,0,0,0,1,G10,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=0
1719,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1720,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1721,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1722,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1723,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1724,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1725,optimal,1942005.9141787183,176450.01352167473,1765555.9006570436,6754.5684,4989.012499876619,1765.555900123381,26.138693038083392,2.9752059733918543e-08,6.64735338223288e-08,1765.5559000271553,1,0,0,0,1,G10,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=0
1726,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1727,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1728,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1729,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1730,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1731,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1732,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,1,0,0,0,0,G8,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1733,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1734,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1735,optimal,1617903.9157996096,203198.01524720393,1414705.9005524057,6754.5684,5339.862499931588,1414.7059000684123,20.94443073621717,2.7721339163099297e-08,5.862532406390523e-08,1414.7058999820654,0,2,0,2,1,,L31;L33,,,L31;L33,G2=1;G3=1;G4=0;G5=1;G9=1;G10=1
1736,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1737,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1738,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1739,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1740,optimal,1421105.0199525116,248686.61939802274,1172418.4005544889,6754.5684,5582.149999920852,1172.4184000791483,17.35741398486909,2.6825432631213157e-08,5.847792762293429e-08,1172.4183999938448,0,1,0,1,0,,L39,,,L39,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1741,optimal,1421105.019784099,248686.61939907595,1172418.400385023,6754.5684,5582.149999944766,1172.418400055234,17.357413984515045,1.8422912376493675e-08,4.099562958594972e-08,1172.4183999958157,1,1,0,1,0,G7,L41,,,L41,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1742,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1743,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1744,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1745,optimal,1617903.9156180217,203198.01524760606,1414705.9003704158,6754.5684,5339.862499933909,1414.7059000660913,20.944430736182806,1.7099460517201584e-08,3.7607266965054984e-08,1414.7059000113845,1,0,0,0,1,G4,,,,,G2=1;G3=1;G4=0;G5=1;G9=1;G10=1
1746,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1747,optimal,1011492.5200839887,248686.61939603742,762805.9006879512,6754.5684,5991.7624998688525,762.8059001311476,11.293184922535504,3.201584611482161e-08,6.716537274452618e-08,762.8059000319661,1,1,0,1,0,G8,L41,,,L41,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1748,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,1,0,0,0,0,G6,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1749,optimal,1011492.520036902,248686.61939631234,762805.9006405898,6754.5684,5991.762499876461,762.8059001235385,11.293184922422853,2.9633569914828803e-08,6.258723474736006e-08,762.8059000313178,0,1,0,1,0,,L11,,,L11,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1750,optimal,1760144.3196719813,217338.41940008034,1542805.900271901,6754.5684,5211.762499954262,1542.8059000457379,22.840924966364064,1.2671097422401753e-08,2.803087046639168e-08,1542.8059000050362,1,0,0,0,1,G3,,,,,G2=1;G3=0;G4=1;G5=1;G9=1;G10=1
1751,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1752,optimal,2809027.6306553097,141207.84557308332,2667819.785082226,6754.5684,4086.7486149726733,2667.819785027327,39.49652482647635,2.9573273549028233e-09,7.070985174357066e-09,2667.8197850172983,2,0,0,0,2,G2;G10,,,,,G2=0;G3=1;G4=1;G5=1;G9=1;G10=0
1753,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,1,0,0,0,0,G6,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1754,optimal,1651070.9307264644,222365.03024655534,1428705.900479909,6754.5684,5325.86249991447,1428.7059000855293,21.151697865485072,2.2397464574565604e-08,4.820062919553181e-08,1428.705900014931,1,0,0,0,1,G5,,,,,G2=1;G3=1;G4=1;G5=0;G9=1;G10=1
1755,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,1,0,0,0,0,G8,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1756,optimal,1651070.9307264644,222365.03024655534,1428705.900479909,6754.5684,5325.86249991447,1428.7059000855293,21.151697865485072,2.2397464574565604e-08,4.820062919553181e-08,1428.705900014931,1,0,0,0,1,G5,,,,,G2=1;G3=1;G4=1;G5=0;G9=1;G10=1
1757,optimal,1942005.9141787183,176450.01352167473,1765555.9006570436,6754.5684,4989.012499876619,1765.555900123381,26.138693038083392,2.9752059733918543e-08,6.64735338223288e-08,1765.5559000271553,1,0,0,0,1,G10,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=0
1758,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1759,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1760,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,1,0,0,0,0,G6,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1761,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1762,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1763,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1764,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1765,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1766,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1767,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1768,optimal,1762008.5196608987,219202.6194002331,1542805.9002606657,6754.5684,5211.7624999602185,1542.8059000397816,22.840924966275885,1.2386286324785578e-08,2.7351815042006216e-08,1542.8059000000437,1,0,0,0,1,G2,,,,,G2=0;G3=1;G4=1;G5=1;G9=1;G10=1
1769,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1770,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1771,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1772,optimal,1762008.5196608987,219202.6194002331,1542805.9002606657,6754.5684,5211.7624999602185,1542.8059000397816,22.840924966275885,1.2386286324785578e-08,2.7351815042006216e-08,1542.8059000000437,1,0,0,0,1,G2,,,,,G2=0;G3=1;G4=1;G5=1;G9=1;G10=1
1773,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1774,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1775,optimal,2272757.547492544,175551.64649449103,2097205.900998053,6754.5684,4657.3624998455225,2097.2059001544776,31.048703276947755,4.68336208740609e-08,1.0551834684085238e-07,2097.2059000021254,2,0,0,0,2,G4;G5,,,,,G2=1;G3=1;G4=0;G5=0;G9=1;G10=1
1776,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1777,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1778,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1779,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1780,optimal,1856229.960667825,215924.06002137897,1640305.900646446,6754.5684,5114.2624998873,1640.3059001127006,24.284392472992064,2.971388210049674e-08,6.65801420753459e-08,1640.3059000164064,1,0,0,0,1,G9,,,,,G2=1;G3=1;G4=1;G5=1;G9=0;G10=1
1781,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,1,0,0,0,0,G8,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1782,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1783,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,1,0,0,0,0,G6,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1784,optimal,1760144.3196719813,217338.41940008034,1542805.900271901,6754.5684,5211.762499954262,1542.8059000457379,22.840924966364064,1.2671097422401753e-08,2.803087046639168e-08,1542.8059000050362,1,0,0,0,1,G3,,,,,G2=1;G3=0;G4=1;G5=1;G9=1;G10=1
1785,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1786,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1787,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1788,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1789,optimal,1011492.5200144143,248686.61939689223,762805.9006175221,6754.5684,5991.762499886099,762.805900113901,11.29318492228017,2.883668644842287e-08,6.10226867385078e-08,762.8059000240415,0,1,0,1,0,,L3,,,L3,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1790,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1791,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1792,optimal,3425628.711980089,95231.2688034772,3330397.443176612,6754.5684,3424.170957280504,3330.397442719496,49.30585117354791,2.238463643987089e-08,6.391327071668502e-08,3330.397442633199,3,0,0,0,3,G2;G4;G10,,,,,G2=0;G3=1;G4=0;G5=1;G9=1;G10=0
1793,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1794,optimal,1760144.3196719813,217338.41940008034,1542805.900271901,6754.5684,5211.762499954262,1542.8059000457379,22.840924966364064,1.2671097422401753e-08,2.803087046639168e-08,1542.8059000050362,1,0,0,0,1,G3,,,,,G2=1;G3=0;G4=1;G5=1;G9=1;G10=1
1795,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1796,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1797,optimal,1760144.3196745194,217338.41940006224,1542805.9002744572,6754.5684,5211.762499953639,1542.8059000463609,22.840924966373287,1.2779276903178535e-08,2.827068163579692e-08,1542.8059000053108,0,1,0,1,1,,L23,,,L23,G2=1;G3=0;G4=1;G5=1;G9=1;G10=1
1798,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1799,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1800,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
